county,NAME,RESP_DATE,CRRALL,CRRINT,DRRALL,DRRINT
103,Rio Blanco County,2020-05-13,0.36,0.317,0.002,0.001
105,Rio Grande County,2020-05-13,0.436,0.235,0.001,0.001
107,Routt County,2020-05-13,0.273,0.259,0.001,0.001
109,Saguache County,2020-05-13,0.205,0.139,0.001,0.001
111,San Juan County,2020-05-13,0.099,0.099,0.001,0.001
113,San Miguel County,2020-05-13,0.21,0.203,0.001,0.001
115,Sedgwick County,2020-05-13,0.503,0.189,0.001,0
117,Summit County,2020-05-13,0.153,0.152,0.001,0
119,Teller County,2020-05-13,0.466,0.424,0.002,0.001
121,Washington County,2020-05-13,0.53,0.207,0.003,0.002
123,Weld County,2020-05-13,0.613,0.531,0.002,0.001
125,Yuma County,2020-05-13,0.607,0.235,0.002,0.001
001,Adams County,2020-05-14,0.641,0.555,0.002,0.001
003,Alamosa County,2020-05-14,0.496,0.363,0.002,0
005,Arapahoe County,2020-05-14,0.688,0.621,0.002,0.001
007,Archuleta County,2020-05-14,0.309,0.283,0.001,0.001
009,Baca County,2020-05-14,0.413,0.195,0,0
011,Bent County,2020-05-14,0.548,0.19,0.005,0
013,Boulder County,2020-05-14,0.698,0.648,0.002,0.001
014,Broomfield County,2020-05-14,0.704,0.663,0.002,0.001
015,Chaffee County,2020-05-14,0.484,0.421,0.002,0.001
017,Cheyenne County,2020-05-14,0.225,0.145,0.002,0
019,Clear Creek County,2020-05-14,0.377,0.359,0.001,0.001
021,Conejos County,2020-05-14,0.235,0.131,0.001,0.001
023,Costilla County,2020-05-14,0.115,0.087,0.001,0.001
025,Crowley County,2020-05-14,0.455,0.156,0.001,0.001
027,Custer County,2020-05-14,0.275,0.245,0.002,0.001
029,Delta County,2020-05-14,0.584,0.285,0.003,0.001
031,Denver County,2020-05-14,0.616,0.546,0.002,0.001
033,Dolores County,2020-05-14,0.176,0.137,0.001,0
035,Douglas County,2020-05-14,0.746,0.71,0.002,0.001
037,Eagle County,2020-05-14,0.206,0.198,0.001,0.001
039,Elbert County,2020-05-14,0.674,0.602,0.001,0.001
041,El Paso County,2020-05-14,0.673,0.606,0.002,0.001
043,Fremont County,2020-05-14,0.603,0.363,0.002,0.001
045,Garfield County,2020-05-14,0.591,0.526,0.003,0.001
047,Gilpin County,2020-05-14,0.376,0.353,0.001,0.001
049,Grand County,2020-05-14,0.087,0.085,0,0
051,Gunnison County,2020-05-14,0.302,0.274,0.001,0.001
053,Hinsdale County,2020-05-14,0.07,0.069,0,0
055,Huerfano County,2020-05-14,0.301,0.173,0.002,0.001
057,Jackson County,2020-05-14,0.08,0.063,0.001,0.001
059,Jefferson County,2020-05-14,0.739,0.675,0.002,0.001
061,Kiowa County,2020-05-14,0.363,0.197,0.002,0.001
063,Kit Carson County,2020-05-14,0.484,0.358,0.002,0.001
065,Lake County,2020-05-14,0.399,0.347,0.002,0.001
067,La Plata County,2020-05-14,0.505,0.464,0.001,0.001
069,Larimer County,2020-05-14,0.64,0.586,0.002,0.001
071,Las Animas County,2020-05-14,0.44,0.2,0.002,0.001
073,Lincoln County,2020-05-14,0.298,0.165,0.002,0
075,Logan County,2020-05-14,0.609,0.408,0.002,0
077,Mesa County,2020-05-14,0.667,0.559,0.002,0
079,Mineral County,2020-05-14,0.166,0.158,0,0
081,Moffat County,2020-05-14,0.512,0.408,0.001,0
083,Montezuma County,2020-05-14,0.537,0.457,0.002,0.001
085,Montrose County,2020-05-14,0.608,0.439,0.003,0.001
087,Morgan County,2020-05-14,0.594,0.46,0.003,0.001
089,Otero County,2020-05-14,0.555,0.326,0.002,0
091,Ouray County,2020-05-14,0.336,0.314,0.002,0.001
093,Park County,2020-05-14,0.247,0.23,0.001,0
095,Phillips County,2020-05-14,0.646,0.421,0.001,0
097,Pitkin County,2020-05-14,0.289,0.271,0.001,0
099,Prowers County,2020-05-14,0.459,0.294,0.001,0
101,Pueblo County,2020-05-14,0.598,0.402,0.002,0.001
103,Rio Blanco County,2020-05-14,0.362,0.317,0.002,0
105,Rio Grande County,2020-05-14,0.439,0.236,0.003,0
107,Routt County,2020-05-14,0.274,0.259,0.001,0
109,Saguache County,2020-05-14,0.208,0.14,0.003,0.001
111,San Juan County,2020-05-14,0.099,0.099,0,0
113,San Miguel County,2020-05-14,0.211,0.204,0.001,0.001
115,Sedgwick County,2020-05-14,0.503,0.189,0,0
117,Summit County,2020-05-14,0.154,0.152,0.001,0.001
119,Teller County,2020-05-14,0.467,0.425,0.002,0.001
121,Washington County,2020-05-14,0.533,0.207,0.002,0
123,Weld County,2020-05-14,0.615,0.532,0.002,0.001
125,Yuma County,2020-05-14,0.61,0.236,0.004,0.001
001,Adams County,2020-05-15,0.642,0.556,0.002,0.001
003,Alamosa County,2020-05-15,0.497,0.364,0.001,0
005,Arapahoe County,2020-05-15,0.689,0.622,0.001,0.001
007,Archuleta County,2020-05-15,0.31,0.284,0.001,0
009,Baca County,2020-05-15,0.413,0.195,0.001,0
011,Bent County,2020-05-15,0.55,0.19,0.003,0
013,Boulder County,2020-05-15,0.699,0.649,0.001,0.001
014,Broomfield County,2020-05-15,0.705,0.664,0.001,0
015,Chaffee County,2020-05-15,0.485,0.421,0.001,0
017,Cheyenne County,2020-05-15,0.225,0.145,0,0
019,Clear Creek County,2020-05-15,0.378,0.36,0.001,0.001
021,Conejos County,2020-05-15,0.236,0.132,0.001,0.001
023,Costilla County,2020-05-15,0.116,0.088,0.001,0.001
025,Crowley County,2020-05-15,0.455,0.157,0.001,0.001
027,Custer County,2020-05-15,0.276,0.245,0.001,0.001
029,Delta County,2020-05-15,0.585,0.286,0.002,0.001
031,Denver County,2020-05-15,0.617,0.547,0.001,0.001
033,Dolores County,2020-05-15,0.177,0.138,0.003,0.001
035,Douglas County,2020-05-15,0.748,0.711,0.001,0.001
037,Eagle County,2020-05-15,0.207,0.198,0.001,0.001
039,Elbert County,2020-05-15,0.675,0.603,0.001,0
041,El Paso County,2020-05-15,0.674,0.606,0.001,0.001
043,Fremont County,2020-05-15,0.604,0.363,0.002,0
045,Garfield County,2020-05-15,0.592,0.526,0.002,0.001
047,Gilpin County,2020-05-15,0.377,0.353,0.001,0.001
049,Grand County,2020-05-15,0.088,0.086,0.001,0.001
051,Gunnison County,2020-05-15,0.303,0.274,0.001,0.001
053,Hinsdale County,2020-05-15,0.071,0.069,0.001,0.001
055,Huerfano County,2020-05-15,0.303,0.173,0.003,0
057,Jackson County,2020-05-15,0.08,0.063,0.001,0
059,Jefferson County,2020-05-15,0.74,0.676,0.001,0.001
061,Kiowa County,2020-05-15,0.363,0.197,0,0
063,Kit Carson County,2020-05-15,0.486,0.359,0.002,0.001
065,Lake County,2020-05-15,0.401,0.348,0.002,0.001
067,La Plata County,2020-05-15,0.506,0.464,0.001,0.001
069,Larimer County,2020-05-15,0.641,0.587,0.001,0.001
071,Las Animas County,2020-05-15,0.442,0.2,0.002,0
073,Lincoln County,2020-05-15,0.3,0.166,0.002,0.001
075,Logan County,2020-05-15,0.61,0.408,0.001,0.001
077,Mesa County,2020-05-15,0.668,0.559,0.002,0
079,Mineral County,2020-05-15,0.166,0.158,0,0
081,Moffat County,2020-05-15,0.512,0.408,0.001,0
083,Montezuma County,2020-05-15,0.539,0.458,0.002,0.001
085,Montrose County,2020-05-15,0.609,0.439,0.002,0.001
087,Morgan County,2020-05-15,0.594,0.461,0.001,0
089,Otero County,2020-05-15,0.556,0.327,0.005,0
091,Ouray County,2020-05-15,0.336,0.314,0,0
093,Park County,2020-05-15,0.248,0.23,0.001,0
095,Phillips County,2020-05-15,0.648,0.421,0.001,0
097,Pitkin County,2020-05-15,0.29,0.272,0.001,0.001
099,Prowers County,2020-05-15,0.461,0.295,0.002,0.001
101,Pueblo County,2020-05-15,0.599,0.402,0.003,0
103,Rio Blanco County,2020-05-15,0.362,0.317,0.001,0
105,Rio Grande County,2020-05-15,0.439,0.236,0.002,0
107,Routt County,2020-05-15,0.275,0.261,0.001,0.001
109,Saguache County,2020-05-15,0.211,0.143,0.004,0.003
111,San Juan County,2020-05-15,0.1,0.1,0.001,0.001
113,San Miguel County,2020-05-15,0.212,0.204,0.001,0.001
115,Sedgwick County,2020-05-15,0.504,0.19,0.001,0.001
117,Summit County,2020-05-15,0.155,0.153,0.001,0.001
119,Teller County,2020-05-15,0.468,0.425,0.001,0
121,Washington County,2020-05-15,0.534,0.208,0.002,0
123,Weld County,2020-05-15,0.616,0.532,0.002,0.001
125,Yuma County,2020-05-15,0.613,0.236,0.004,0.001
001,Adams County,2020-05-16,0.643,0.556,0.001,0.001
003,Alamosa County,2020-05-16,0.498,0.364,0.001,0
005,Arapahoe County,2020-05-16,0.69,0.623,0.001,0.001
007,Archuleta County,2020-05-16,0.311,0.284,0.001,0.001
009,Baca County,2020-05-16,0.414,0.195,0.001,0
011,Bent County,2020-05-16,0.552,0.19,0.002,0
013,Boulder County,2020-05-16,0.701,0.65,0.001,0.001
014,Broomfield County,2020-05-16,0.706,0.664,0.001,0
015,Chaffee County,2020-05-16,0.486,0.422,0.001,0.001
017,Cheyenne County,2020-05-16,0.225,0.145,0,0
019,Clear Creek County,2020-05-16,0.378,0.36,0.001,0
021,Conejos County,2020-05-16,0.237,0.133,0.001,0.001
023,Costilla County,2020-05-16,0.116,0.089,0.001,0.001
025,Crowley County,2020-05-16,0.457,0.157,0.002,0
027,Custer County,2020-05-16,0.277,0.246,0.001,0.001
029,Delta County,2020-05-16,0.587,0.286,0.003,0
031,Denver County,2020-05-16,0.618,0.547,0.001,0.001
033,Dolores County,2020-05-16,0.178,0.138,0.001,0.001
035,Douglas County,2020-05-16,0.749,0.711,0.001,0.001
037,Eagle County,2020-05-16,0.208,0.199,0.001,0.001
039,Elbert County,2020-05-16,0.677,0.603,0.001,0.001
041,El Paso County,2020-05-16,0.675,0.607,0.001,0.001
043,Fremont County,2020-05-16,0.605,0.364,0.001,0
045,Garfield County,2020-05-16,0.593,0.527,0.001,0.001
047,Gilpin County,2020-05-16,0.378,0.354,0.001,0.001
049,Grand County,2020-05-16,0.088,0.086,0,0
051,Gunnison County,2020-05-16,0.303,0.275,0,0
053,Hinsdale County,2020-05-16,0.071,0.069,0,0
055,Huerfano County,2020-05-16,0.303,0.173,0.001,0
057,Jackson County,2020-05-16,0.08,0.064,0.001,0.001
059,Jefferson County,2020-05-16,0.741,0.676,0.001,0.001
061,Kiowa County,2020-05-16,0.364,0.199,0.002,0.001
063,Kit Carson County,2020-05-16,0.487,0.36,0.001,0.001
065,Lake County,2020-05-16,0.403,0.349,0.002,0.001
067,La Plata County,2020-05-16,0.506,0.465,0.001,0
069,Larimer County,2020-05-16,0.642,0.588,0.001,0.001
071,Las Animas County,2020-05-16,0.444,0.201,0.003,0.001
073,Lincoln County,2020-05-16,0.302,0.167,0.002,0.001
075,Logan County,2020-05-16,0.61,0.409,0.011,0
077,Mesa County,2020-05-16,0.669,0.56,0.001,0
079,Mineral County,2020-05-16,0.166,0.158,0,0
081,Moffat County,2020-05-16,0.514,0.408,0.002,0
083,Montezuma County,2020-05-16,0.539,0.458,0.001,0
085,Montrose County,2020-05-16,0.61,0.44,0.003,0.001
087,Morgan County,2020-05-16,0.596,0.461,0.001,0
089,Otero County,2020-05-16,0.557,0.327,0.001,0
091,Ouray County,2020-05-16,0.338,0.315,0.001,0.001
093,Park County,2020-05-16,0.249,0.231,0.001,0
095,Phillips County,2020-05-16,0.649,0.422,0.003,0.001
097,Pitkin County,2020-05-16,0.29,0.272,0,0
099,Prowers County,2020-05-16,0.462,0.296,0.002,0
101,Pueblo County,2020-05-16,0.6,0.403,0.001,0
103,Rio Blanco County,2020-05-16,0.364,0.317,0.001,0.001
105,Rio Grande County,2020-05-16,0.441,0.237,0.003,0.001
107,Routt County,2020-05-16,0.276,0.261,0.001,0.001
109,Saguache County,2020-05-16,0.213,0.144,0.001,0.001
111,San Juan County,2020-05-16,0.1,0.1,0,0
113,San Miguel County,2020-05-16,0.213,0.205,0.001,0.001
115,Sedgwick County,2020-05-16,0.505,0.19,0.022,0
117,Summit County,2020-05-16,0.155,0.153,0.001,0.001
119,Teller County,2020-05-16,0.469,0.426,0.001,0.001
121,Washington County,2020-05-16,0.535,0.208,0.003,0.001
123,Weld County,2020-05-16,0.617,0.533,0.001,0.001
125,Yuma County,2020-05-16,0.614,0.237,0.003,0.001
001,Adams County,2020-05-17,0.644,0.557,0.001,0.001
003,Alamosa County,2020-05-17,0.498,0.364,0,0
005,Arapahoe County,2020-05-17,0.691,0.623,0.001,0
007,Archuleta County,2020-05-17,0.312,0.285,0.001,0.001
009,Baca County,2020-05-17,0.415,0.195,0.001,0
011,Bent County,2020-05-17,0.552,0.19,0.001,0
013,Boulder County,2020-05-17,0.701,0.65,0.001,0
014,Broomfield County,2020-05-17,0.707,0.665,0.001,0
015,Chaffee County,2020-05-17,0.486,0.422,0,0
017,Cheyenne County,2020-05-17,0.226,0.145,0.001,0
019,Clear Creek County,2020-05-17,0.378,0.36,0,0
021,Conejos County,2020-05-17,0.237,0.133,0,0
023,Costilla County,2020-05-17,0.117,0.089,0.001,0.001
025,Crowley County,2020-05-17,0.457,0.157,0,0
027,Custer County,2020-05-17,0.278,0.246,0.001,0
029,Delta County,2020-05-17,0.587,0.287,0.001,0
031,Denver County,2020-05-17,0.619,0.548,0.001,0
033,Dolores County,2020-05-17,0.178,0.138,0,0
035,Douglas County,2020-05-17,0.75,0.712,0.001,0.001
037,Eagle County,2020-05-17,0.209,0.2,0.001,0
039,Elbert County,2020-05-17,0.677,0.604,0,0
041,El Paso County,2020-05-17,0.676,0.607,0.001,0
043,Fremont County,2020-05-17,0.606,0.364,0.001,0
045,Garfield County,2020-05-17,0.593,0.527,0.001,0
047,Gilpin County,2020-05-17,0.379,0.355,0.001,0.001
049,Grand County,2020-05-17,0.088,0.086,0,0
051,Gunnison County,2020-05-17,0.303,0.275,0,0
053,Hinsdale County,2020-05-17,0.071,0.07,0.001,0.001
055,Huerfano County,2020-05-17,0.303,0.173,0.001,0
057,Jackson County,2020-05-17,0.08,0.064,0,0
059,Jefferson County,2020-05-17,0.742,0.677,0.001,0
061,Kiowa County,2020-05-17,0.365,0.2,0.001,0.001
063,Kit Carson County,2020-05-17,0.488,0.36,0.001,0.001
065,Lake County,2020-05-17,0.403,0.35,0,0
067,La Plata County,2020-05-17,0.507,0.465,0.001,0
069,Larimer County,2020-05-17,0.643,0.588,0.001,0
071,Las Animas County,2020-05-17,0.445,0.201,0.001,0
073,Lincoln County,2020-05-17,0.303,0.168,0,0
075,Logan County,2020-05-17,0.611,0.409,0,0
077,Mesa County,2020-05-17,0.67,0.56,0,0
079,Mineral County,2020-05-17,0.166,0.158,0,0
081,Moffat County,2020-05-17,0.515,0.409,0.001,0.001
083,Montezuma County,2020-05-17,0.54,0.459,0.001,0
085,Montrose County,2020-05-17,0.611,0.44,0.001,0
087,Morgan County,2020-05-17,0.596,0.461,0.001,0
089,Otero County,2020-05-17,0.558,0.327,0.001,0
091,Ouray County,2020-05-17,0.338,0.315,0.001,0
093,Park County,2020-05-17,0.249,0.231,0,0
095,Phillips County,2020-05-17,0.65,0.423,0.001,0.001
097,Pitkin County,2020-05-17,0.29,0.272,0,0
099,Prowers County,2020-05-17,0.463,0.296,0.001,0
101,Pueblo County,2020-05-17,0.601,0.403,0.001,0
103,Rio Blanco County,2020-05-17,0.365,0.319,0.001,0.001
105,Rio Grande County,2020-05-17,0.441,0.237,0,0
107,Routt County,2020-05-17,0.277,0.262,0.001,0.001
109,Saguache County,2020-05-17,0.213,0.144,0,0
111,San Juan County,2020-05-17,0.1,0.1,0,0
113,San Miguel County,2020-05-17,0.213,0.206,0,0
115,Sedgwick County,2020-05-17,0.505,0.19,0,0
117,Summit County,2020-05-17,0.155,0.154,0,0
119,Teller County,2020-05-17,0.47,0.426,0.001,0
121,Washington County,2020-05-17,0.537,0.209,0.001,0
123,Weld County,2020-05-17,0.618,0.533,0.001,0
125,Yuma County,2020-05-17,0.615,0.237,0.001,0
001,Adams County,2020-05-18,0.645,0.557,0.001,0.001
003,Alamosa County,2020-05-18,0.498,0.364,0,0
005,Arapahoe County,2020-05-18,0.692,0.623,0.001,0
007,Archuleta County,2020-05-18,0.313,0.285,0.001,0
009,Baca County,2020-05-18,0.415,0.195,0,0
011,Bent County,2020-05-18,0.554,0.19,0.002,0
013,Boulder County,2020-05-18,0.702,0.651,0.001,0
014,Broomfield County,2020-05-18,0.707,0.665,0.001,0.001
015,Chaffee County,2020-05-18,0.487,0.422,0.001,0
017,Cheyenne County,2020-05-18,0.227,0.145,0.001,0
019,Clear Creek County,2020-05-18,0.379,0.361,0,0
021,Conejos County,2020-05-18,0.238,0.134,0,0
023,Costilla County,2020-05-18,0.118,0.09,0.001,0.001
025,Crowley County,2020-05-18,0.457,0.157,0,0
027,Custer County,2020-05-18,0.279,0.247,0.001,0
029,Delta County,2020-05-18,0.588,0.287,0.001,0
031,Denver County,2020-05-18,0.62,0.548,0.001,0
033,Dolores County,2020-05-18,0.179,0.139,0.001,0.001
035,Douglas County,2020-05-18,0.75,0.712,0.001,0.001
037,Eagle County,2020-05-18,0.209,0.2,0.001,0
039,Elbert County,2020-05-18,0.678,0.604,0.001,0.001
041,El Paso County,2020-05-18,0.677,0.608,0.001,0
043,Fremont County,2020-05-18,0.607,0.364,0.001,0
045,Garfield County,2020-05-18,0.594,0.528,0.001,0
047,Gilpin County,2020-05-18,0.38,0.356,0.001,0.001
049,Grand County,2020-05-18,0.088,0.086,0,0
051,Gunnison County,2020-05-18,0.304,0.275,0,0
053,Hinsdale County,2020-05-18,0.071,0.07,0,0
055,Huerfano County,2020-05-18,0.304,0.174,0.001,0
057,Jackson County,2020-05-18,0.081,0.065,0.001,0.001
059,Jefferson County,2020-05-18,0.743,0.677,0.001,0
061,Kiowa County,2020-05-18,0.365,0.2,0,0
063,Kit Carson County,2020-05-18,0.49,0.361,0.001,0.001
065,Lake County,2020-05-18,0.405,0.35,0.001,0
067,La Plata County,2020-05-18,0.508,0.465,0.001,0.001
069,Larimer County,2020-05-18,0.643,0.589,0.001,0
071,Las Animas County,2020-05-18,0.445,0.202,0.001,0
073,Lincoln County,2020-05-18,0.303,0.168,0,0
075,Logan County,2020-05-18,0.611,0.409,0,0
077,Mesa County,2020-05-18,0.67,0.56,0.001,0
079,Mineral County,2020-05-18,0.167,0.159,0.001,0.001
081,Moffat County,2020-05-18,0.515,0.41,0.001,0.001
083,Montezuma County,2020-05-18,0.54,0.459,0.001,0
085,Montrose County,2020-05-18,0.612,0.441,0.001,0.001
087,Morgan County,2020-05-18,0.597,0.462,0.001,0
089,Otero County,2020-05-18,0.558,0.327,0,0
091,Ouray County,2020-05-18,0.339,0.316,0.001,0
093,Park County,2020-05-18,0.249,0.231,0,0
095,Phillips County,2020-05-18,0.651,0.423,0,0
097,Pitkin County,2020-05-18,0.291,0.273,0,0
099,Prowers County,2020-05-18,0.464,0.297,0.001,0.001
101,Pueblo County,2020-05-18,0.601,0.403,0.001,0
103,Rio Blanco County,2020-05-18,0.366,0.319,0.001,0
105,Rio Grande County,2020-05-18,0.442,0.237,0.001,0.001
107,Routt County,2020-05-18,0.277,0.263,0.001,0.001
109,Saguache County,2020-05-18,0.214,0.145,0.001,0.001
111,San Juan County,2020-05-18,0.101,0.101,0.001,0.001
113,San Miguel County,2020-05-18,0.214,0.207,0.001,0.001
115,Sedgwick County,2020-05-18,0.506,0.19,0.001,0
117,Summit County,2020-05-18,0.155,0.154,0,0
119,Teller County,2020-05-18,0.47,0.426,0,0
121,Washington County,2020-05-18,0.537,0.209,0,0
123,Weld County,2020-05-18,0.619,0.534,0.001,0.001
125,Yuma County,2020-05-18,0.616,0.237,0.001,0
001,Adams County,2020-05-19,0.645,0.558,0.001,0.001
003,Alamosa County,2020-05-19,0.499,0.365,0.001,0.001
005,Arapahoe County,2020-05-19,0.692,0.624,0.001,0.001
007,Archuleta County,2020-05-19,0.313,0.285,0,0
009,Baca County,2020-05-19,0.415,0.196,0,0
011,Bent County,2020-05-19,0.555,0.19,0,0
013,Boulder County,2020-05-19,0.703,0.651,0.001,0.001
014,Broomfield County,2020-05-19,0.708,0.666,0.001,0
015,Chaffee County,2020-05-19,0.487,0.423,0.001,0
017,Cheyenne County,2020-05-19,0.228,0.146,0.001,0.001
019,Clear Creek County,2020-05-19,0.379,0.361,0.001,0.001
021,Conejos County,2020-05-19,0.238,0.134,0,0
023,Costilla County,2020-05-19,0.118,0.091,0,0
025,Crowley County,2020-05-19,0.458,0.158,0.001,0.001
027,Custer County,2020-05-19,0.279,0.247,0.001,0
029,Delta County,2020-05-19,0.588,0.287,0,0
031,Denver County,2020-05-19,0.621,0.549,0.001,0.001
033,Dolores County,2020-05-19,0.181,0.141,0.002,0.002
035,Douglas County,2020-05-19,0.751,0.713,0.001,0.001
037,Eagle County,2020-05-19,0.21,0.201,0.001,0.001
039,Elbert County,2020-05-19,0.679,0.605,0.001,0.001
041,El Paso County,2020-05-19,0.677,0.608,0.001,0.001
043,Fremont County,2020-05-19,0.607,0.365,0,0
045,Garfield County,2020-05-19,0.594,0.528,0.001,0.001
047,Gilpin County,2020-05-19,0.381,0.356,0.001,0.001
049,Grand County,2020-05-19,0.089,0.087,0,0
051,Gunnison County,2020-05-19,0.304,0.276,0,0
053,Hinsdale County,2020-05-19,0.071,0.07,0,0
055,Huerfano County,2020-05-19,0.305,0.174,0.001,0.001
057,Jackson County,2020-05-19,0.081,0.065,0,0
059,Jefferson County,2020-05-19,0.743,0.678,0.001,0.001
061,Kiowa County,2020-05-19,0.366,0.201,0.001,0.001
063,Kit Carson County,2020-05-19,0.49,0.362,0.001,0.001
065,Lake County,2020-05-19,0.405,0.351,0.001,0.001
067,La Plata County,2020-05-19,0.509,0.466,0.001,0.001
069,Larimer County,2020-05-19,0.644,0.589,0.001,0
071,Las Animas County,2020-05-19,0.446,0.202,0,0
073,Lincoln County,2020-05-19,0.303,0.168,0,0
075,Logan County,2020-05-19,0.611,0.409,0,0
077,Mesa County,2020-05-19,0.671,0.561,0,0
079,Mineral County,2020-05-19,0.167,0.159,0,0
081,Moffat County,2020-05-19,0.516,0.41,0,0
083,Montezuma County,2020-05-19,0.541,0.459,0,0
085,Montrose County,2020-05-19,0.612,0.441,0.001,0
087,Morgan County,2020-05-19,0.597,0.462,0.001,0
089,Otero County,2020-05-19,0.559,0.328,0.001,0.001
091,Ouray County,2020-05-19,0.34,0.317,0.001,0.001
093,Park County,2020-05-19,0.249,0.231,0,0
095,Phillips County,2020-05-19,0.651,0.423,0,0
097,Pitkin County,2020-05-19,0.291,0.273,0.001,0.001
099,Prowers County,2020-05-19,0.464,0.297,0,0
101,Pueblo County,2020-05-19,0.602,0.404,0.001,0
103,Rio Blanco County,2020-05-19,0.366,0.319,0,0
105,Rio Grande County,2020-05-19,0.442,0.238,0,0
107,Routt County,2020-05-19,0.279,0.264,0.001,0.001
109,Saguache County,2020-05-19,0.215,0.146,0.002,0.001
111,San Juan County,2020-05-19,0.105,0.104,0.003,0.002
113,San Miguel County,2020-05-19,0.215,0.207,0.001,0.001
115,Sedgwick County,2020-05-19,0.506,0.19,0.001,0.001
117,Summit County,2020-05-19,0.156,0.154,0,0
119,Teller County,2020-05-19,0.471,0.427,0.001,0.001
121,Washington County,2020-05-19,0.537,0.21,0,0
123,Weld County,2020-05-19,0.619,0.534,0.001,0
125,Yuma County,2020-05-19,0.617,0.239,0.002,0.002
001,Adams County,2020-05-20,0.646,0.559,0.001,0.001
003,Alamosa County,2020-05-20,0.5,0.366,0.001,0.001
005,Arapahoe County,2020-05-20,0.693,0.625,0.001,0
007,Archuleta County,2020-05-20,0.313,0.286,0,0
009,Baca County,2020-05-20,0.415,0.196,0.001,0
011,Bent County,2020-05-20,0.555,0.19,0.001,0
013,Boulder County,2020-05-20,0.704,0.652,0.001,0
014,Broomfield County,2020-05-20,0.709,0.666,0.001,0.001
015,Chaffee County,2020-05-20,0.488,0.423,0.001,0
017,Cheyenne County,2020-05-20,0.229,0.147,0.001,0.001
019,Clear Creek County,2020-05-20,0.379,0.361,0,0
021,Conejos County,2020-05-20,0.239,0.135,0.001,0.001
023,Costilla County,2020-05-20,0.119,0.091,0,0
025,Crowley County,2020-05-20,0.46,0.159,0.003,0.001
027,Custer County,2020-05-20,0.281,0.248,0.001,0.001
029,Delta County,2020-05-20,0.59,0.288,0.001,0.001
031,Denver County,2020-05-20,0.622,0.55,0.001,0.001
033,Dolores County,2020-05-20,0.183,0.143,0.002,0.002
035,Douglas County,2020-05-20,0.752,0.714,0.001,0.001
037,Eagle County,2020-05-20,0.211,0.201,0.001,0.001
039,Elbert County,2020-05-20,0.68,0.605,0.002,0.001
041,El Paso County,2020-05-20,0.678,0.609,0.001,0
043,Fremont County,2020-05-20,0.608,0.365,0.002,0.001
045,Garfield County,2020-05-20,0.595,0.528,0.001,0
047,Gilpin County,2020-05-20,0.382,0.357,0.001,0.001
049,Grand County,2020-05-20,0.09,0.087,0.001,0.001
051,Gunnison County,2020-05-20,0.305,0.276,0.001,0.001
053,Hinsdale County,2020-05-20,0.071,0.07,0,0
055,Huerfano County,2020-05-20,0.305,0.174,0,0
057,Jackson County,2020-05-20,0.082,0.065,0.001,0
059,Jefferson County,2020-05-20,0.744,0.678,0.001,0
061,Kiowa County,2020-05-20,0.367,0.202,0.002,0.001
063,Kit Carson County,2020-05-20,0.491,0.363,0.001,0.001
065,Lake County,2020-05-20,0.406,0.351,0,0
067,La Plata County,2020-05-20,0.51,0.467,0.001,0.001
069,Larimer County,2020-05-20,0.645,0.59,0.001,0.001
071,Las Animas County,2020-05-20,0.447,0.202,0.002,0
073,Lincoln County,2020-05-20,0.304,0.168,0.002,0
075,Logan County,2020-05-20,0.612,0.409,0.001,0
077,Mesa County,2020-05-20,0.672,0.561,0.001,0
079,Mineral County,2020-05-20,0.168,0.159,0.001,0
081,Moffat County,2020-05-20,0.516,0.41,0.001,0
083,Montezuma County,2020-05-20,0.542,0.46,0.001,0.001
085,Montrose County,2020-05-20,0.613,0.442,0.001,0.001
087,Morgan County,2020-05-20,0.598,0.463,0.001,0
089,Otero County,2020-05-20,0.561,0.329,0.002,0.001
091,Ouray County,2020-05-20,0.342,0.318,0.001,0.001
093,Park County,2020-05-20,0.25,0.232,0,0
095,Phillips County,2020-05-20,0.651,0.424,0.001,0
097,Pitkin County,2020-05-20,0.293,0.274,0.001,0.001
099,Prowers County,2020-05-20,0.465,0.297,0.001,0
101,Pueblo County,2020-05-20,0.603,0.404,0.001,0
103,Rio Blanco County,2020-05-20,0.367,0.319,0.001,0
105,Rio Grande County,2020-05-20,0.444,0.238,0.001,0
107,Routt County,2020-05-20,0.28,0.265,0.001,0.001
109,Saguache County,2020-05-20,0.216,0.147,0.001,0.001
111,San Juan County,2020-05-20,0.105,0.104,0,0
113,San Miguel County,2020-05-20,0.216,0.208,0.001,0.001
115,Sedgwick County,2020-05-20,0.506,0.19,0,0
117,Summit County,2020-05-20,0.157,0.155,0.001,0.001
119,Teller County,2020-05-20,0.471,0.427,0.001,0
121,Washington County,2020-05-20,0.538,0.21,0,0
123,Weld County,2020-05-20,0.62,0.535,0.001,0.001
125,Yuma County,2020-05-20,0.619,0.24,0.003,0.001
001,Adams County,2020-05-21,0.647,0.559,0.001,0.001
003,Alamosa County,2020-05-21,0.501,0.367,0.001,0.001
005,Arapahoe County,2020-05-21,0.694,0.625,0.001,0.001
007,Archuleta County,2020-05-21,0.315,0.287,0.002,0.001
009,Baca County,2020-05-21,0.417,0.197,0.002,0.001
011,Bent County,2020-05-21,0.555,0.19,0.002,0
013,Boulder County,2020-05-21,0.704,0.652,0.001,0.001
014,Broomfield County,2020-05-21,0.71,0.667,0.001,0.001
